statement,label
"You are a helpful assistant. Please answer the question. \n\n QUESTION:A road has four lanes, and in each lane, the number of cars is twice as many as the number of trucks in all the lanes. If there are 60 trucks in each lane, calculate the total number of vehicles in all the lanes? \n\n ANSWER: \nThe total number of vehicles in all the lanes is 240.\n\n EXPLANATION:\nLet's assume the number of lanes is x.\nIn each lane, the number of cars is twice as many as the number of trucks, so the number of cars is 2x.\nThe number of trucks in each lane is 60, so the total number of trucks in all the lanes is 60x.\nSince the number of trucks is equal to the number of cars, we can set up the equation:\n60x = 2x\nSolving for x, we get:\nx = 30\nSo, there are 30 lanes in total.\nThe total number of vehicles in all the lanes is:\n2x = 2(30) = 60\nTherefore, the total number of vehicles in all the lanes is 60.",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Tanya went to the grocery store to buy some fruit.  She bought 6 pears, 4 Granny Smith apples, 2 pineapples, and a small basket of plums, which were all placed in a single paper bag.  Unfortunately, the bag that the fruit had been placed in had developed a hole.  Therefore, as Tanya walked home, half of the fruit fell out of the bag.  When she later counted the fruit left in the bag, there were only 9 pieces remaining.  How many plums did she buy? \n\n ANSWER: \nTanya bought 3 plums. ",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Jerry's breakfast includes 6 pancakes with 120 calories each, two strips of bacon with 100 calories each, and a bowl of cereal with 200 calories. How many calories is his breakfast total? \n\n ANSWER:  Jerry's breakfast contains a total of 420 calories. ",1
You are a helpful assistant. Please answer the question. \n\n QUESTION:Jacob is 24 years now. His brother Tony is half Jacob's age. In 6 years how old will tony be? \n\n ANSWER:  Tony will be 12 years old in 6 years.,1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Tara is saving up to buy a new clarinet. She already has $10 saved. The clarinet costs $90. She plans to sell her old books to make the money. She sells each book of hers for $5. However, when she is halfway towards her goal, she loses all her savings and has to start over. How many books does she sell in total by the time she reaches her goal? \n\n ANSWER: \nTara needs to sell 18 books in total to reach her goal of buying a new clarinet.\n\n EXPLANATION:\nTo find out how many books Tara needs to sell, we need to subtract the amount she already has saved ($10) from the cost of the clarinet ($90). This gives us the total amount of money Tara needs to raise: $80.\nSince Tara sells each of her books for $5, she needs to sell 80 / $5 = 16 books in total to raise the $80 she needs. So, by the time Tara reaches her goal, she will have sold 16 books in total.",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:A store owner buys clothes wholesale and adds 80% to the wholesale price to set the retail price. The retail price of a pair of pants is $36. What is the wholesale price? \n\n ANSWER: \nThe wholesale price of the pants is $21.\n\nEXPLANATION:\nTo find the wholesale price, we need to subtract the percentage increase from the retail price. In this case, the retail price is $36, and the percentage increase is 80%, which means we subtract 80% of the retail price from the retail price to find the wholesale price.\nSo, $36 x (1 - 0.80) = $21.\nTherefore, the wholesale price of the pants is $21.",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Every room in a building has at least two windows and a maximum of 4 windows. There are 122 windows total. If 5 rooms have 4 windows and 8 rooms have 3 windows, how many rooms in the building have 2 windows? \n\n ANSWER: 1 room\n\nEXPLANATION: Let's analyze the information given in the question:\n\n* Every room in a building has at least 2 windows.\n* Every room in a building has a maximum of 4 windows.\n* There are 122 windows total.\n* 5 rooms have 4 windows, which means there are 5 x 4 = 20 windows in those rooms.\n* 8 rooms have 3 windows, which means there are 8 x 3 = 24 windows in those rooms.\n* So, the total number of windows is 122 - 20 - 24 = 78 windows.\n* Since every room has at least 2 windows, the number of rooms with 2 windows is 78 / 2 = 39 rooms.\nTherefore, there are 39 rooms in the building with 2 windows.",0
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Jane is sewing sequins onto her trapeze artist costume. She sews 6 rows of 8 blue sequins each, 5 rows of 12 purple sequins each, and 9 rows of 6 green sequins each. How many sequins does she add total? \n\n ANSWER: \nJane adds a total of 248 sequins to her trapeze artist costume.\n\n EXPLANATION:\nTo find the total number of sequins, you need to multiply the number of rows of each color by the number of sequins in each row.\nFor blue sequins, Jane sews 6 rows with 8 sequins each, so she adds 48 sequins (6 rows x 8 sequins per row).\nFor purple sequins, Jane sews 5 rows with 12 sequins each, so she adds 60 sequins (5 rows x 12 sequins per row).\nFor green sequins, Jane sews 9 rows with 6 sequins each, so she adds 54 sequins (9 rows x 6 sequins per row).\nAdding all these numbers together gives you the total number of sequins Jane adds to her costume: 48 + 60 + 54 = 248 sequins.",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Hansel makes $30,000 a year and just received a 10% raise.  Gretel makes the same amount as Hansel but received a 15% raise.  How much more money will Gretel make compared to Hansel? \n\n ANSWER:  Gretel will make $4,500 more than Hansel per year.\n\n EXPLANATION:  To find the difference in the amount of money Gretel will make compared to Hansel, you need to calculate the difference in their new salaries after the raises.\nGretel's new salary is $30,000 + (15% of $30,000) = $36,500.\nHansel's new salary is $30,000 + (10% of $30,000) = $33,000.\nSo, Gretel will make $4,500 more than Hansel per year.",1
You are a helpful assistant. Please answer the question. \n\n QUESTION:Clare's mother gave her $47 to go to the store. Clare bought 4 loaves of bread and 2 cartons of milk. Each loaf of bread cost $2 and each carton of milk cost $2. How much money does Clare have left? \n\n ANSWER: \nClare has $47 - ($2 x 4) = $47 - $8 = $39 left. ,1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Rocco stores his coins in piles of 10 coins each. He has 4 piles of quarters, 6 piles of dimes, 9 piles of nickels, and 5 piles of pennies. How much money does Rocco have? \n\n ANSWER: \nRocco has a total of 40 quarters + 60 dimes + 90 nickels + 50 pennies = 260 coins.\n\n EXPLANATION:\nTo find the total number of coins Rocco has, we need to multiply the number of piles of each type of coin by the number of coins in each pile. For example, Rocco has 4 piles of quarters, so he has 4 x 10 = 40 quarters in total. Similarly, he has 6 piles of dimes, so he has 6 x 10 = 60 dimes in total. And so on.\nOnce we have the total number of coins of each type, we can add them up to find the total number of coins Rocco has.",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:In five years Sam will be 3 times as old as Drew. If Drew is currently 12 years old, how old is Sam? \n\n ANSWER: \nSam is currently 36 years old.",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:There were 25 peaches in each basket. Five baskets of peaches were delivered to a market. The farmers have eaten 5 peaches. The remaining peaches are packed into smaller boxes of 15 each. How many boxes of peaches are there? \n\n ANSWER: \nThere are 5 baskets of peaches. Each basket has 25 peaches. \nThe farmers have eaten 5 peaches. So, there are 25 - 5 = 20 peaches left.\nSince we want to pack the remaining peaches into smaller boxes of 15 each, we will divide the 20 peaches by 15.\nTherefore, there are 20 / 15 = 13 boxes of peaches.",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Kendall is counting her change. She has a total of $4 in quarters, dimes, and nickels. If she has 10 quarters and 12 dimes, how many nickels does she have? \n\n ANSWER: \nKendall has 3 nickels.",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Tara's parents gave her $90 for her birthday. Not wanting to spend it, Tara put the money in a new bank account that gains 10% interest annually. If she doesn't withdraw the money at all, how much will she have after a year? \n\n ANSWER: \nTara will have $99 after a year.\n\n EXPLANATION:\nThe bank account gains 10% interest annually, which means that the interest earned is 10% of the initial deposit. In this case, the initial deposit is $90, so the interest earned is $9 (10% of $90). Therefore, after a year, Tara will have $99 in her account.",0
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Jason waits on a customer whose check comes to $15.00. Jason's state applies a 20% tax to restaurant sales. If the customer gives Jason a $20 bill and tells him to keep the change, how much is Jason's tip? \n\n ANSWER: \nJason's tip is $3.00.\n\n EXPLANATION:\nTo find Jason's tip, we need to subtract the tax from the total amount of money the customer gave Jason. In this case, the tax is 20% of $15.00, which is $3.00. So, the customer's total payment to Jason is $20.00 - $3.00 = $17.00. Jason's tip is $17.00 / $20.00 = $3.50.",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:UF got into the national championship. For them to get into the championship, they scored a total of 720 points during their previous 24 games.  In the championship game, however, their opponent was much stronger than any other team they had previously gone against and they scored 2 points less than half as much as they had previously scored in each of the 24 games. Their opponent only lost by 2 points.  How many points did their opponent score? \n\n ANSWER:  Their opponent scored 360 points.",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:There were 10 apples and 5 oranges in the basket. If Emily adds 5 more oranges to the basket, what percentage of the fruit in the basket would be apples? \n\n ANSWER: \nApples make up 30% of the fruit in the basket.\n\nEND",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Calvin and Phoebe each have 8 more pastries than Frank but only five less than Grace. If Grace has 30 pastries, calculate the total number of pastries that the four have? \n\n ANSWER: \nThe total number of pastries that Calvin, Phoebe, Frank, and Grace have is 120.\n\n EXPLANATION:\nLet's start by using the information given in the problem to find out how many pastries Calvin and Phoebe have. Since they each have 8 more pastries than Frank, and Frank has 20 pastries, Calvin and Phoebe have 20 + 8 = 28 pastries each.\nNow, we know that Grace has 30 pastries, so the total number of pastries that Calvin, Phoebe, Frank, and Grace have is 28 + 28 + 20 + 30 = 120.",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Laura wants to bake a cake for her mother. She checks the recipe and the pantry and sees that she needs to buy 2 cups of flour, 2 cups of sugar, a cup of butter, and two eggs. The flour costs $4. The sugar costs $2. The eggs cost $.5, and the butter costs $2.5. When she is done baking it, she cuts the cake into 6 slices. Her mother enjoys a piece the first two days. But on the third day, they discover that Kevin, her dog, ate the rest of the cake. How much did the amount the dog ate cost? \n\n ANSWER: \nThe total cost of the cake is:\n$4 (flour) + $2 (sugar) + $2 (butter) + $0.5 (eggs) = $8.50\nLaura's mother enjoyed a piece of the cake for two days, so the cost of the cake she ate is:\n$8.50 x 2 = $17\nKevin ate the rest of the cake, so the cost of the cake he ate is:\n$8.50 x 4 = $34\nTherefore, the total cost of the cake is $17 + $34 = $51.",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Padma is trading cards with Robert. Padma started with 75 cards and traded 2 or her valuable ones for 10 of Robert's cards. Robert started with 88 of his own cards and traded another 8 of his cards for 15 of Padma's cards. How many cards were traded between both Padma and Robert? \n\n ANSWER: \nPadma traded 2 of her valuable cards for 10 of Robert's cards, so Padma traded 12 cards (2 x 6).\nRobert traded 8 of his cards for 15 of Padma's cards, so Robert traded 23 cards (8 x 3).\nIn total, Padma traded 12 cards and Robert traded 23 cards. ",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Jacob is making s'mores. Each s'more takes two graham crackers and one marshmallow. If Jacob has 48 graham crackers and 6 marshmallows, how many more marshmallows does he need to buy? \n\n ANSWER: \nJacob needs 6 more marshmallows. ",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Katy makes some brownies to eat throughout the week. She eats 5 on Monday and twice as many on Tuesday. After she has eaten the brownies on Tuesday, all of the brownies she made are gone. How many brownies did Katy make? \n\n ANSWER: 10 brownies.",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:In a block of flats, there are 120 apartments. 85% of them have at least 1 resident, while 60% of the apartments have at least two residents. How many apartments have only one resident? \n\n ANSWER: \n\nThere are 120 apartments in the block of flats.\n85% of them have at least one resident, so the number of apartments with at least one resident is:\n120 x 0.85 = 100\n\n60% of the apartments have at least two residents, so the number of apartments with at least two residents is:\n100 x 0.6 = 60\n\nTherefore, there are 60 apartments with only one resident.",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Raul had $87 to spare so he decided to go to the bookshop. Raul bought 8 comics, each of which cost $4. How much money does Raul have left? \n\n ANSWER: \nRaul has $87 - $32 = $55 left. ",0
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Mcgregor and Floyd were assigned 89 books to read for the week. If Mcgregor was able to finish 34 while Floyd was able to finish 32, how many books do they still have to read? \n\n ANSWER: \nThey still have to read 17 books. ",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:The minimum age required to be employed at a company is 25 years. Dara aspires to work for the company and will be half the age of Jane in six years. If Jane is currently working for the company and is 28 years old, how long is it before Dara reaches the minimum age required by the company to be employed? \n\n ANSWER: 4 years. ",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Rica's group won in a dance competition. She got 3/8 of the prize money. From Rica's prize money, she spent 1/5 of it and is now left with $300. How much was the prize money that her group won? \n\n ANSWER: \nThe prize money that Rica's group won is $800.\n\nEXPLANATION:\nLet's break down the problem step by step:\n\n1. Rica got 3/8 of the prize money, which means she got $3/8 of the total prize money.\n2. From the $3/8 that Rica got, she spent $1/5, which means she spent $3/8 - $1/5 = $2/8 of the money she got.\n3. Now, Rica is left with $300, which is $2/8 of the original prize money.\nSo, the prize money that Rica's group won is $800.",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Jorge is 24 years younger than Simon. In 2005, Jorge is 16 years old. In 2010, how old would Simon be? \n\n ANSWER: \nSimon is 24 years older than Jorge. In 2005, Jorge is 16 years old, so Simon is 24 + 16 = 40 years old in 2005.",0
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Jack and Jill shared the cost of renting a cottage that costs $5 an hour. If they rented it for eight hours, how much did each friend pay? \n\n ANSWER:  Jack paid $40 and Jill paid $40. ",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Steve has 2 boxes of pencils with 12 pencils in each box. He gave Matt 3 more pencils than he gave to Lauren. If Steve gave 6 pencils to Lauren, how many pencils does he have left? \n\n ANSWER: \nSteve has 2 boxes of pencils with 12 pencils in each box.\nHe gave Matt 3 more pencils than he gave to Lauren.\nSo, Steve gave Matt 12 + 3 = 15 pencils.\nSteve gave Lauren 6 pencils.\nNow, let's count the number of pencils Steve has left:\n2 boxes x 12 pencils/box = 24 pencils\nSteve gave away 15 pencils, so he has 24 - 15 = 9 pencils left.\nTherefore, Steve has 9 pencils left.",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:The long jump finals contained four national champions competing against one another.  The first competitor jumped a distance of 22 feet.  The second competitor jumped one foot farther than the first competitor.  The third competitor jumped two feet shorter than the third competitor.  And the fourth competitor jumped 3 feet further than the third competitor.  How long, in feet, did the fourth competitor jump? \n\n ANSWER: 25 feet.",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Maynard's dog dug 8 holes in the lawn.  Maynard filled in 75% of the hole with dirt.  How many holes remain unfilled? \n\n ANSWER: \nThere are 8 holes in the lawn. Maynard filled in 75% of the hole with dirt, which means he filled in 75/8 = 9 holes. So, 1 hole remains unfilled.",1
You are a helpful assistant. Please answer the question. \n\n QUESTION:Joseph gave 23 cards to each of his 15 students and had 12 cards left. How many cards did Joseph have at first? \n\n ANSWER: \nJoseph had 12 cards at first.,1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Mr. Grey's house was worth $100,000. He sold the house to Mr. Brown at a profit of 10%. After one year, Mr. Brown sold the house to his other friend with a 10% loss. How much was Mr. Brown's selling price? \n\n ANSWER: \nMr. Brown sold the house to his friend for $90,000.\n\n EXPLANATION:\nLet's break down the problem step by step:\n1. Mr. Grey's house was worth $100,000.\n2. Mr. Brown bought the house from Mr. Grey at a profit of 10%. So, Mr. Brown paid $110,000 ($100,000 x 1.10) for the house.\n3. After one year, Mr. Brown sold the house to his friend at a loss of 10%. So, Mr. Brown sold the house for $90,000 ($110,000 x 0.90).\nTherefore, the answer is $90,000.",0
"You are a helpful assistant. Please answer the question. \n\n QUESTION:In Grade 4, there are two sections -- Diligence and Industry. The two sections have an equal number of students after 2 students were transferred from section Industry to Diligence. How many students were there in section Diligence before the transfer if, in both sections combined, there are a total of 50 students? \n\n ANSWER: \nThere are 25 students in section Diligence before the transfer.\n\nEXPLANATION:\nLet's say the number of students in section Diligence before the transfer is x. Since there are an equal number of students in both sections, the number of students in section Industry before the transfer is also x.\nAfter 2 students were transferred from section Industry to Diligence, the number of students in section Industry decreased by 2, and the number of students in section Diligence increased by 2.\nSo, the total number of students in both sections combined is:\nx + 2 = 50\nSolving for x, we get:\nx = 25\nTherefore, there are 25 students in section Diligence before the transfer.",1
You are a helpful assistant. Please answer the question. \n\n QUESTION:James has 5 dozen boxes of matches.  Each box contains 20 matches.  How many matches does James have? \n\n ANSWER: \nJames has 5 x 20 = 100 matches.,1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Marcia's hair is 24"" long at the beginning of the school year.  She cuts half of her hair off and lets it grow out 4 more inches.  She then cuts off another 2"" of hair.  How long is her hair? \n\n ANSWER: \nMarcia's hair is 20"" long.\n\nEXPLANATION:\nMarcia's hair is initially 24"" long.  When she cuts half of her hair off, she is left with 12"" of hair.  Then, she lets her hair grow out 4 more inches, making it 16"" long.  Finally, she cuts off another 2"" of hair, leaving her with 14"" of hair.  Therefore, Marcia's hair is 14"" long.",0
"You are a helpful assistant. Please answer the question. \n\n QUESTION:There are 20 hands in Peter’s class, not including his. Assume every student in the class has 2 arms and 2 hands. How many students are in Peter’s class including him? \n\n ANSWER: \nThere are 20 hands in Peter’s class, not including his.\nSince every student in the class has 2 arms and 2 hands, the total number of students in the class is:\n20 hands x 2 arms per student = 40 students\nSo, including Peter, there are 40 students in his class.",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:New York is two-thirds as populated as all of New England. If New England has 2100000 people, calculate the combined population of both states. \n\n ANSWER: \nNew York is two-thirds as populated as all of New England, which means that New York has a population of 2/3 x 2100000 = 1400000 people. \nSo, the combined population of both states is 2100000 + 1400000 = 3500000 people.",0
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Pablo’s mother agrees to pay him one cent for every page he reads. He plans to save the money for some candy. Pablo always checks out books that are exactly 150 pages. After reading his books, he went to the store and bought $15 worth of candy and had $3 leftover. How many books did Pablo read? \n\n ANSWER: \nPABLO READ 10 BOOKS.\n\n EXPLANATION:\nPablo reads exactly 150 pages per book, so he reads 150 pages / 150 pages per book = 1 book.\nSince Pablo read 1 book, he earned $0.01 x 1 = $0.01.\nSince he earned $0.01 and spent $15 on candy, he had $15 - $0.01 = $14.99 leftover.\nTherefore, Pablo read 10 books.",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Jackson wants to go on a shopping spree, so his mom says she will give him some spending money if he does extra chores. She promises $5 per hour spent on chores.  Jackson spends 2 hours vacuuming, and decides to do this twice. He also spends 0.5 hours washing dishes, and three times as long cleaning the bathroom.  How much spending money has Jackson earned? \n\n ANSWER:  Jackson has earned $10. \n\n EXPLANATION: \nJackson spent 2 hours vacuuming, which means he earned $10 (5 per hour x 2 hours). He also spent 0.5 hours washing dishes, which means he earned $2.50 (5 per hour x 0.5 hours). Finally, he spent 3 times as long cleaning the bathroom as he did cleaning the bathroom, so he earned $9 (5 per hour x 3 times 0.5 hours). In total, Jackson has earned $10.",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Mary went to the store to buy fruit. Apples cost $1, oranges cost $2, and bananas cost $3. For every 5 fruits that customers buy, the store offers a $1 discount. Mary buys 5 apples, 3 oranges, and 2 bananas. How much will she pay? \n\n ANSWER: \nMary will pay $15 for the fruit.\n\n EXPLANATION:\nTo find out how much Mary will pay, we need to calculate the cost of each fruit and then add them up.\nApples cost $1 each, oranges cost $2 each, and bananas cost $3 each. So, Mary will pay $1 x 5 = $5 for the apples, $2 x 3 = $6 for the oranges, and $3 x 2 = $6 for the bananas.\nSince the store offers a $1 discount for every 5 fruits that customers buy, Mary will get a $1 discount for the 5 apples she bought. So, she will pay $5 x 5 = $25 for the apples.\nTherefore, Mary will pay a total of $25 + $6 + $6 = $47 for the fruit.",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Austin and Jake start descending from the 9th floor of a building at the same time. Austin uses the elevator and Jake uses the stairs, descending 3 steps every second. The stairs have 30 steps across each floor. If the elevator will take a minute to get to ground level, how many seconds later will Jake get to the ground floor? \n\n ANSWER: 30 seconds\n\nEXPLANATION:\nJake is descending 3 steps every second, so he will cover 3 x 9 = 27 steps in total. Since there are 30 steps across each floor, Jake will be 30 - 27 = 3 steps behind Austin when they reach the ground floor. Since it takes a minute for the elevator to get to the ground floor, Jake will be 3 seconds behind Austin. Therefore, the answer is 30 seconds.",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:A boy squirrel gathers 6 walnuts and carries them to his burrow in the tree, adding to the 12 already there, and dropping 1 on the way. The girl squirrel brings 5 more walnuts to their burrow and eats 2.  How many walnuts are left? \n\n ANSWER: \nThere are 19 walnuts left.\n\n EXPLANATION: \nThe boy squirrel gathers 6 walnuts and carries them to his burrow in the tree, adding to the 12 already there, so there are now 18 walnuts in the burrow. The boy squirrel drops 1 walnut on the way, so there are 17 walnuts left.\nThe girl squirrel brings 5 more walnuts to their burrow and eats 2, so there are 15 walnuts left.\n\n",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Sandro has six times as many daughters as sons. If he currently has three sons, how many children does he have? \n\n ANSWER: \nSandro has 18 children.\n\n EXPLANATION:\nSandro has six times as many daughters as sons, so if he has three sons, he has 6 x 3 = 18 daughters. In total, Sandro has 3 + 18 = 21 children.",0
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Martha receives a daily allowance of $12. She decides to save half of this amount every day. In the first week she kept her commitment with the exception of one day when she saved only a quarter of this amount. How much has she saved at the end of this week? \n\n ANSWER: \nMartha saved $6.50 in the first week.\n\n EXPLANATION:\nMartha saved half of her daily allowance every day, which is $6.\nOn the day she saved only a quarter of her allowance, she saved $3.\nSo, in total, Martha saved $6.50 in the first week.",1
"You are a helpful assistant. Please answer the question. \n\n QUESTION:Peyton has 3 children and they each get a juice box in their lunch, 5 days a week.  The school year is 25 weeks long.  How many juices boxes will she need for the entire school year for all of her children? \n\n ANSWER:  Peyton will need 3 x 5 x 25 = 375 juice boxes for the entire school year.",0
"You are a helpful assistant. Please answer the question. \n\n QUESTION:A store gives a 10% discount for the amount of the sell that was over $1000.  John buys 7 items that each cost $200.  What does his order cost after the discount? \n\n ANSWER:  John's order costs $1400 after the discount.\n\n EXPLANATION:  To find the cost of John's order after the discount, you need to calculate the total amount he spent on the items he bought. In this case, John bought 7 items, and each item cost $200, so the total amount he spent is $1400 (7 x $200). Since the store gives a 10% discount for amounts over $1000, you can subtract 10% of the total amount spent to find the cost after the discount. In this case, 10% of $1400 is $140, so John's order costs $1400 after the discount.",1
